@class: format(){
   Output_every: 1
//@PHREEQCOutput: chemistry1.inp

Output_every: 1
 The column headers in this file can be edited and determine the output for the next run.
Var: 	 T                   	 Ca.tot                	 Si.tot                	 waterbalance            	 watervolume             	 pH                      	 Ca.bulksolution         	 Ca.bulksolid            	 Si.bulksolid            	 Si.bulksolution         	 Portlandite[s].tot      	 CSHQ_JenD.tot.con       	 CSHQ_JenH.tot.con       	 CSHQ_TobD.tot.con       	 CSHQ_TobH.tot.con       	 Ca.bulkss               	 Si.bulkss               	
Data:	 2.98150000e2            	 1.12345000              	 3.14558000e-1           	 50.0000000              	 2.27387396e-2           	 12.4800294              	 4.43236380e-4           	 1.12300676              	 3.14557291e-1           	 7.08956864e-7           	 6.11325771e-1           	 1.68589645e-1           	 1.12043852e-1           	 1.26846834e-1           	 5.54593813e-3           	 5.11680993e-1           	 3.14557291e-1           	

}

@format()

Output_every: 1
// The column headers in this file can be edited and determine the output for the next run.
Var: 	 T                       	 Ca.tot                  	 Si.tot                  	 waterbalance            	 watervolume             	 pH                      	 Ca.bulksolution         	 Ca.bulksolid            	 Si.bulksolid            	 Si.bulksolution         	 Portlandite[s].tot      	 CSHQ_JenD.tot.con       	 CSHQ_JenH.tot.con       	 CSHQ_TobD.tot.con       	 CSHQ_TobH.tot.con       	 Ca.bulkss               	 Si.bulkss               	
Data:	 2.98150000e2            	 1.51000000              	 3.72000000e-1           	 96.3000000              	 6.08293271e-2           	 12.4800294              	 1.18571966e-3           	 1.50881428              	 3.71998103e-1           	 1.89655934e-6           	 9.03696026e-1           	 1.99375535e-1           	 1.32504004e-1           	 1.50010135e-1           	 6.55867317e-3           	 6.05118255e-1           	 3.71998103e-1           	
Data:	 2.98150000e2            	 1.02000000              	 2.15000000e-1           	 68.5000000              	 4.53598802e-2           	 12.4800294              	 8.84180451e-4           	 1.01911582              	 2.14998586e-1           	 1.41424718e-6           	 6.69384012e-1           	 1.15230313e-1           	 7.65815019e-2           	 8.66992778e-2           	 3.79062539e-3           	 3.49731807e-1           	 2.14998586e-1           	
Data:	 2.98150000e2            	 1.08000000              	 2.49000000e-1           	 87.5000000              	 6.25317214e-2           	 12.4800294              	 1.21890370e-3           	 1.07878110              	 2.48998050e-1           	 1.94963722e-6           	 6.73743371e-1           	 1.33452614e-1           	 8.86919540e-2           	 1.00409736e-1           	 4.39006763e-3           	 4.05037725e-1           	 2.48998050e-1           	
Data:	 2.98150000e2            	 7.05000000e-1           	 2.41000000e-1           	 90.7000000              	 7.26656433e-2           	 12.4800294              	 1.41643984e-3           	 7.03583560e-1           	 2.40997734e-1           	 2.26559640e-6           	 3.11559711e-1           	 1.29164777e-1           	 8.58422784e-2           	 9.71835673e-2           	 4.24901460e-3           	 3.92023849e-1           	 2.40997734e-1           	
Data:	 2.98150000e2            	 1.83000000              	 3.70000000e-1           	 98.8000000              	 5.76159588e-2           	 12.4800294              	 1.12308287e-3           	 1.82887692              	 3.69998204e-1           	 1.79637175e-6           	 1.22701184              	 1.98303672e-1           	 1.31791649e-1           	 1.49203665e-1           	 6.52341307e-3           	 6.01865077e-1           	 3.69998204e-1           	
Data:	 2.98150000e2            	 1.18000000              	 2.95000000e-1           	 1.24000000e2            	 9.62294324e-2           	 12.4800294              	 1.87575855e-3           	 1.17812424              	 2.94997000e-1           	 3.00027696e-6           	 6.98261393e-1           	 1.58106141e-1           	 1.05076567e-1           	 1.18959047e-1           	 5.20107197e-3           	 4.79862849e-1           	 2.94997000e-1           	
Data:	 2.98150000e2            	 1.77000000              	 3.88000000e-1           	 1.30000000e2            	 8.95196012e-2           	 12.4800294              	 1.74496672e-3           	 1.76825503              	 3.87997209e-1           	 2.79107535e-6           	 1.13711151              	 2.07950391e-1           	 1.38202811e-1           	 1.56461856e-1           	 6.84075231e-3           	 6.31143524e-1           	 3.87997209e-1           	
Data:	 2.98150000e2            	 2.36000000e-1           	 1.00000000e-1           	 52.3000000              	 4.58480926e-2           	 12.4800294              	 8.93696963e-4           	 2.35106303e-1           	 9.99985705e-2           	 1.42946885e-6           	 7.24416015e-2           	 5.35950810e-2           	 3.56190283e-2           	 4.03249343e-2           	 1.76306797e-3           	 1.62664702e-1           	 9.99985705e-2           	
Data:	 2.98150000e2            	 3.05000000e-1           	 3.75000000e-1           	 1.36000000e2            	 1.24223578e-1           	 11.2380824              	 1.58577122e-4           	 3.04841423e-1           	 3.74926737e-1           	 7.32629228e-5           	 0.0                     	 6.22921174e-4           	 3.21238330e-2           	 8.43602257e-2           	 2.86144640e-1           	 3.04841423e-1           	 3.74926737e-1           	
Data:	 2.98150000e2            	 1.03000000e-1           	 3.05000000e-1           	 59.3000000              	 5.77057527e-2           	 7.24717359              	 2.29151808e-4           	 1.02770848e-1           	 1.54122426e-1           	 1.50877574e-1           	 0.0                     	 2.88526938e-12          	 1.51785489e-7           	 4.45523773e-5           	 1.54092571e-1           	 1.02770848e-1           	 1.54122426e-1           	
Data:	 2.98150000e2            	 1.25000000              	 3.82000000e-1           	 99.3000000              	 6.82875067e-2           	 12.4800294              	 1.33109872e-3           	 1.24866890              	 3.81997871e-1           	 2.12909323e-6           	 6.27284322e-1           	 2.04734995e-1           	 1.36065875e-1           	 1.54042592e-1           	 6.73497839e-3           	 6.21384579e-1           	 3.81997871e-1           	
Data:	 2.98150000e2            	 8.88000000e-1           	 1.30000000e-1           	 98.0000000              	 7.91773425e-2           	 12.4800294              	 1.54336956e-3           	 8.86456630e-1           	 1.29997531e-1           	 2.46862057e-6           	 6.74993511e-1           	 6.96732782e-2           	 4.63045195e-2           	 5.24221685e-2           	 2.29197760e-3           	 2.11463119e-1           	 1.29997531e-1           	
Data:	 2.98150000e2            	 7.70000000e-1           	 3.48000000e-1           	 62.7000000              	 4.10603454e-2           	 12.4800294              	 8.00371487e-4           	 7.69199629e-1           	 3.47998720e-1           	 1.28019469e-6           	 2.03120458e-1           	 1.86512862e-1           	 1.23955535e-1           	 1.40332261e-1           	 6.13554167e-3           	 5.66079171e-1           	 3.47998720e-1           	
Data:	 2.98150000e2            	 1.17000000              	 1.09000000e-1           	 1.16000000e2            	 9.25901911e-2           	 12.4800294              	 1.80482040e-3           	 1.16819518              	 1.08997113e-1           	 2.88681134e-6           	 9.90892816e-1           	 5.84179262e-2           	 3.88242676e-2           	 4.39536426e-2           	 1.92172066e-3           	 1.77302363e-1           	 1.08997113e-1           	
Data:	 2.98150000e2            	 8.22000000e-1           	 3.52000000e-1           	 97.8000000              	 7.51665757e-2           	 12.4800294              	 1.46518943e-3           	 8.20534811e-1           	 3.51997656e-1           	 2.34357140e-6           	 2.47950688e-1           	 1.88656126e-1           	 1.25379937e-1           	 1.41944853e-1           	 6.20604665e-3           	 5.72584122e-1           	 3.51997656e-1           	
Data:	 2.98150000e2            	 4.31000000e-1           	 3.13000000e-1           	 65.6000000              	 5.14018329e-2           	 12.1820530              	 4.75124628e-4           	 4.30524875e-1           	 3.12995760e-1           	 4.23981012e-6           	 0.0                     	 6.22062952e-2           	 1.40834334e-1           	 1.60229428e-1           	 2.38635290e-2           	 4.30524875e-1           	 3.12995760e-1           	
Data:	 2.98150000e2            	 1.65000000              	 2.59000000e-1           	 1.42000000e2            	 1.06595616e-1           	 12.4800294              	 2.07782205e-3           	 1.64792218              	 2.58996677e-1           	 3.32347767e-6           	 1.22661998              	 1.38811463e-1           	 9.22534184e-2           	 1.04441733e-1           	 4.56635272e-3           	 4.21302193e-1           	 2.58996677e-1           	
Data:	 2.98150000e2            	 1.39000000              	 3.19000000e-1           	 72.8000000              	 4.06612828e-2           	 12.4800294              	 7.92592731e-4           	 1.38920741              	 3.18998732e-1           	 1.26775257e-6           	 8.70301654e-1           	 1.70970073e-1           	 1.13625873e-1           	 1.28637868e-1           	 5.62424487e-3           	 5.18905753e-1           	 3.18998732e-1           	
Data:	 2.98150000e2            	 3.96000000e-1           	 2.25000000e-1           	 1.08000000e2            	 9.59045737e-2           	 12.4800294              	 1.86942622e-3           	 3.94130574e-1           	 2.24997010e-1           	 2.99014839e-6           	 2.81346274e-2           	 1.20589053e-1           	 8.01428943e-2           	 9.07311934e-2           	 3.96690692e-3           	 3.65995946e-1           	 2.24997010e-1           	
Data:	 2.98150000e2            	 8.70000000e-1           	 3.72000000e-1           	 64.5000000              	 4.05213825e-2           	 12.4800294              	 7.89865716e-4           	 8.69210134e-1           	 3.71998737e-1           	 1.26339070e-6           	 2.64090850e-1           	 1.99375874e-1           	 1.32504230e-1           	 1.50010391e-1           	 6.55868433e-3           	 6.05119285e-1           	 3.71998737e-1           	
Data:	 2.98150000e2            	 2.32000000e-1           	 2.43000000e-1           	 1.18000000e2            	 1.09466936e-1           	 11.5312326              	 2.30582785e-4           	 2.31769417e-1           	 2.42962565e-1           	 3.74345641e-5           	 0.0                     	 2.17361410e-3           	 4.92240986e-2           	 8.91757663e-2           	 1.32835835e-1           	 2.31769417e-1           	 2.42962565e-1           	
Data:	 2.98150000e2            	 1.45000000              	 2.30000000e-1           	 88.0000000              	 5.67991807e-2           	 12.4800294              	 1.10716177e-3           	 1.44889284              	 2.29998229e-1           	 1.77090594e-6           	 1.07476156              	 1.23269499e-1           	 8.19243055e-2           	 9.27479606e-2           	 4.05508308e-3           	 3.74131281e-1           	 2.29998229e-1           	
Data:	 2.98150000e2            	 1.92000000              	 1.01000000e-1           	 68.3000000              	 3.15246120e-2           	 12.4800294              	 6.14495576e-4           	 1.91938550              	 1.00999017e-1           	 9.82886055e-7           	 1.75509341              	 5.41312788e-2           	 3.59753828e-2           	 4.07283695e-2           	 1.78070678e-3           	 1.64292098e-1           	 1.00999017e-1           	
Data:	 2.98150000e2            	 2.07000000e-1           	 3.95000000e-1           	 62.2000000              	 5.52742222e-2           	 7.42623561              	 1.96145390e-4           	 2.06803855e-1           	 3.10118433e-1           	 8.48815666e-2           	 0.0                     	 1.32899797e-11          	 5.12511880e-7           	 1.22280987e-4           	 3.10036396e-1           	 2.06803855e-1           	 3.10118433e-1           	
Data:	 2.98150000e2            	 1.64000000              	 1.33000000e-1           	 52.8000000              	 2.03303828e-2           	 12.4800294              	 3.96291326e-4           	 1.63960371              	 1.32999366e-1           	 6.33868222e-7           	 1.42325759              	 7.12821370e-2           	 4.73737591e-2           	 5.36326737e-2           	 2.34490275e-3           	 2.16346115e-1           	 1.32999366e-1           	
Data:	 2.98150000e2            	 1.59000000              	 3.34000000e-1           	 1.30000000e2            	 9.39759078e-2           	 12.4800294              	 1.83183157e-3           	 1.58816817              	 3.33997070e-1           	 2.93001573e-6           	 1.04486506              	 1.79008559e-1           	 1.18968212e-1           	 1.34686024e-1           	 5.88867954e-3           	 5.43303103e-1           	 3.33997070e-1           	
Data:	 2.98150000e2            	 1.23000000              	 3.14000000e-1           	 82.5000000              	 5.33631794e-2           	 12.4800294              	 1.04018529e-3           	 1.22895981              	 3.13998336e-1           	 1.66377701e-6           	 7.18188057e-1           	 1.68290068e-1           	 1.11844755e-1           	 1.26621433e-1           	 5.53608323e-3           	 5.10771758e-1           	 3.13998336e-1           	
Data:	 2.98150000e2            	 9.89000000e-1           	 3.27000000e-1           	 1.44000000e2            	 1.18965788e-1           	 12.4800294              	 2.31894845e-3           	 9.86681052e-1           	 3.26996291e-1           	 3.70915949e-6           	 4.54765907e-1           	 1.75256432e-1           	 1.16474567e-1           	 1.31862924e-1           	 5.76524928e-3           	 5.31915144e-1           	 3.26996291e-1           	
