Output_every: 10
// The column headers in this file can be edited and determine the output for the next run.
Var: 	 time_years              	 integrity               	
Data:	 3.25342466e-1           	 1.00000000              	
Data:	 3.25913242e-1           	 1.00000000              	
Data:	 3.26484018e-1           	 1.00000000              	
Data:	 3.27054795e-1           	 1.00000000              	
Data:	 3.27625571e-1           	 1.00000000              	
Data:	 3.28196347e-1           	 1.00000000              	
Data:	 3.28767123e-1           	 1.00000000              	
Data:	 3.29337900e-1           	 1.00000000              	
Data:	 3.29908676e-1           	 1.00000000              	
Data:	 3.30479452e-1           	 1.00000000              	
Data:	 3.31050228e-1           	 1.00000000              	
Data:	 3.31621005e-1           	 1.00000000              	
Data:	 3.32191781e-1           	 1.00000000              	
Data:	 3.32762557e-1           	 1.00000000              	
Data:	 3.33333333e-1           	 1.00000000              	
Data:	 3.33904110e-1           	 1.00000000              	
Data:	 3.34474886e-1           	 1.00000000              	
Data:	 3.35045662e-1           	 1.00000000              	
Data:	 3.35616438e-1           	 1.00000000              	
Data:	 3.36187215e-1           	 1.00000000              	
Data:	 3.36757991e-1           	 1.00000000              	
Data:	 3.37328767e-1           	 1.00000000              	
Data:	 3.37899543e-1           	 1.00000000              	
Data:	 3.38470320e-1           	 1.00000000              	
Data:	 3.39041096e-1           	 1.00000000              	
Data:	 3.39611872e-1           	 1.00000000              	
Data:	 3.40182648e-1           	 1.00000000              	
Data:	 3.40753425e-1           	 1.00000000              	
Data:	 3.41324201e-1           	 1.00000000              	
Data:	 3.41894977e-1           	 1.00000000              	
Data:	 3.42465753e-1           	 1.00000000              	
Data:	 3.43036530e-1           	 1.00000000              	
Data:	 3.43607306e-1           	 1.00000000              	
Data:	 3.44178082e-1           	 1.00000000              	
Data:	 3.44748858e-1           	 1.00000000              	
Data:	 3.45319635e-1           	 1.00000000              	
Data:	 3.45890411e-1           	 1.00000000              	
Data:	 3.46461187e-1           	 1.00000000              	
Data:	 3.47031963e-1           	 1.00000000              	
Data:	 3.47602740e-1           	 1.00000000              	
Data:	 3.48173516e-1           	 1.00000000              	
Data:	 3.48744292e-1           	 1.00000000              	
Data:	 3.49315068e-1           	 1.00000000              	
Data:	 3.49885845e-1           	 1.00000000              	
Data:	 3.50456621e-1           	 1.00000000              	
Data:	 3.51027397e-1           	 1.00000000              	
Data:	 3.51598174e-1           	 1.00000000              	
Data:	 3.52168950e-1           	 1.00000000              	
Data:	 3.52739726e-1           	 1.00000000              	
Data:	 3.53310502e-1           	 1.00000000              	
Data:	 3.53881279e-1           	 1.00000000              	
Data:	 3.54452055e-1           	 1.00000000              	
Data:	 3.55022831e-1           	 1.00000000              	
Data:	 3.55593607e-1           	 1.00000000              	
Data:	 3.56164384e-1           	 1.00000000              	
Data:	 3.56735160e-1           	 1.00000000              	
Data:	 3.57305936e-1           	 1.00000000              	
Data:	 3.57876712e-1           	 1.00000000              	
Data:	 3.58447489e-1           	 1.00000000              	
Data:	 3.59018265e-1           	 1.00000000              	
Data:	 3.59589041e-1           	 1.00000000              	
Data:	 3.60159817e-1           	 1.00000000              	
Data:	 3.60730594e-1           	 1.00000000              	
Data:	 3.61301370e-1           	 1.00000000              	
Data:	 3.61872146e-1           	 1.00000000              	
Data:	 3.62442922e-1           	 1.00000000              	
Data:	 3.63013699e-1           	 1.00000000              	
Data:	 3.63584475e-1           	 1.00000000              	
Data:	 3.64155251e-1           	 1.00000000              	
Data:	 3.64726027e-1           	 1.00000000              	
Data:	 3.65296804e-1           	 1.00000000              	
Data:	 3.65867580e-1           	 1.00000000              	
Data:	 3.66438356e-1           	 1.00000000              	
Data:	 3.67009132e-1           	 1.00000000              	
Data:	 3.67579909e-1           	 1.00000000              	
Data:	 3.68150685e-1           	 1.00000000              	
Data:	 3.68721461e-1           	 1.00000000              	
Data:	 3.69292237e-1           	 1.00000000              	
Data:	 3.69863014e-1           	 1.00000000              	
Data:	 3.70433790e-1           	 1.00000000              	
Data:	 3.71004566e-1           	 1.00000000              	
Data:	 3.71575342e-1           	 1.00000000              	
Data:	 3.72146119e-1           	 1.00000000              	
Data:	 3.72716895e-1           	 1.00000000              	
Data:	 3.73287671e-1           	 1.00000000              	
Data:	 3.73858447e-1           	 1.00000000              	
Data:	 3.74429224e-1           	 1.00000000              	
Data:	 3.75000000e-1           	 1.00000000              	
Data:	 3.75570776e-1           	 1.00000000              	
Data:	 3.76141553e-1           	 1.00000000              	
Data:	 3.76712329e-1           	 1.00000000              	
Data:	 3.77283105e-1           	 1.00000000              	
Data:	 3.77853881e-1           	 1.00000000              	
Data:	 3.78424658e-1           	 1.00000000              	
Data:	 3.78995434e-1           	 1.00000000              	
Data:	 3.79566210e-1           	 1.00000000              	
Data:	 3.80136986e-1           	 1.00000000              	
Data:	 3.80707763e-1           	 1.00000000              	
Data:	 3.81278539e-1           	 1.00000000              	
Data:	 3.81849315e-1           	 1.00000000              	
Data:	 3.82420091e-1           	 1.00000000              	
Data:	 3.82990868e-1           	 1.00000000              	
Data:	 3.83561644e-1           	 1.00000000              	
Data:	 3.84132420e-1           	 1.00000000              	
Data:	 3.84703196e-1           	 1.00000000              	
Data:	 3.85273973e-1           	 1.00000000              	
Data:	 3.85844749e-1           	 1.00000000              	
Data:	 3.86415525e-1           	 1.00000000              	
Data:	 3.86986301e-1           	 1.00000000              	
Data:	 3.87557078e-1           	 1.00000000              	
Data:	 3.88127854e-1           	 1.00000000              	
Data:	 3.88698630e-1           	 1.00000000              	
Data:	 3.89269406e-1           	 1.00000000              	
Data:	 3.89840183e-1           	 1.00000000              	
Data:	 3.90410959e-1           	 1.00000000              	
Data:	 3.90981735e-1           	 1.00000000              	
Data:	 3.91552511e-1           	 1.00000000              	
Data:	 3.92123288e-1           	 1.00000000              	
Data:	 3.92694064e-1           	 1.00000000              	
Data:	 3.93264840e-1           	 1.00000000              	
Data:	 3.93835616e-1           	 1.00000000              	
Data:	 3.94406393e-1           	 1.00000000              	
Data:	 3.94977169e-1           	 1.00000000              	
Data:	 3.95547945e-1           	 1.00000000              	
Data:	 3.96118721e-1           	 1.00000000              	
Data:	 3.96689498e-1           	 1.00000000              	
Data:	 3.97260274e-1           	 1.00000000              	
Data:	 3.97831050e-1           	 1.00000000              	
Data:	 3.98401826e-1           	 1.00000000              	
Data:	 3.98972603e-1           	 1.00000000              	
Data:	 3.99543379e-1           	 1.00000000              	
Data:	 4.00114155e-1           	 1.00000000              	
Data:	 4.00684932e-1           	 1.00000000              	
Data:	 4.01255708e-1           	 1.00000000              	
Data:	 4.01826484e-1           	 1.00000000              	
Data:	 4.02397260e-1           	 1.00000000              	
Data:	 4.02968037e-1           	 1.00000000              	
Data:	 4.03538813e-1           	 1.00000000              	
Data:	 4.04109589e-1           	 1.00000000              	
Data:	 4.04680365e-1           	 1.00000000              	
Data:	 4.05251142e-1           	 1.00000000              	
Data:	 4.05821918e-1           	 1.00000000              	
Data:	 4.06392694e-1           	 1.00000000              	
Data:	 4.06963470e-1           	 1.00000000              	
Data:	 4.07534247e-1           	 1.00000000              	
Data:	 4.08105023e-1           	 1.00000000              	
Data:	 4.08675799e-1           	 1.00000000              	
Data:	 4.09246575e-1           	 1.00000000              	
Data:	 4.09817352e-1           	 1.00000000              	
Data:	 4.10388128e-1           	 1.00000000              	
Data:	 4.10958904e-1           	 1.00000000              	
Data:	 4.11529680e-1           	 1.00000000              	
Data:	 4.12100457e-1           	 1.00000000              	
Data:	 4.12671233e-1           	 1.00000000              	
Data:	 4.13242009e-1           	 1.00000000              	
Data:	 4.13812785e-1           	 1.00000000              	
Data:	 4.14383562e-1           	 1.00000000              	
Data:	 4.14954338e-1           	 1.00000000              	
Data:	 4.15525114e-1           	 1.00000000              	
Data:	 4.16095890e-1           	 1.00000000              	
Data:	 4.16666667e-1           	 1.00000000              	
Data:	 4.17237443e-1           	 1.00000000              	
Data:	 4.17808219e-1           	 1.00000000              	
Data:	 4.18378995e-1           	 1.00000000              	
Data:	 4.18949772e-1           	 1.00000000              	
Data:	 4.19520548e-1           	 1.00000000              	
Data:	 4.20091324e-1           	 1.00000000              	
Data:	 4.20662100e-1           	 1.00000000              	
Data:	 4.21232877e-1           	 1.00000000              	
Data:	 4.21803653e-1           	 1.00000000              	
Data:	 4.22374429e-1           	 1.00000000              	
Data:	 4.22945205e-1           	 1.00000000              	
Data:	 4.23515982e-1           	 1.00000000              	
Data:	 4.24086758e-1           	 1.00000000              	
Data:	 4.24657534e-1           	 1.00000000              	
Data:	 4.25228311e-1           	 1.00000000              	
Data:	 4.25799087e-1           	 1.00000000              	
Data:	 4.26369863e-1           	 1.00000000              	
Data:	 4.26940639e-1           	 1.00000000              	
Data:	 4.27511416e-1           	 1.00000000              	
Data:	 4.28082192e-1           	 1.00000000              	
Data:	 4.28652968e-1           	 1.00000000              	
Data:	 4.29223744e-1           	 1.00000000              	
Data:	 4.29794521e-1           	 1.00000000              	
Data:	 4.30365297e-1           	 1.00000000              	
Data:	 4.30936073e-1           	 1.00000000              	
Data:	 4.31506849e-1           	 1.00000000              	
Data:	 4.32077626e-1           	 1.00000000              	
Data:	 4.32648402e-1           	 1.00000000              	
Data:	 4.33219178e-1           	 1.00000000              	
Data:	 4.33789954e-1           	 1.00000000              	
Data:	 4.34360731e-1           	 1.00000000              	
Data:	 4.34931507e-1           	 1.00000000              	
